background,x,y,roads,rivers,aspect,fla,slope,tpi,twi,soc,texture,bkd,BIO03,BIO06,BIO15,nir2021,blue2023,dndvi,wo
background,473734.9838,4436776.1748,189.576843261719,94.1190490722656,167.018142700195,1654.01025390625,8.27031135559082,1.67296588420868,6.92639446258545,24.3627452850342,5.81409740447998,1.32724833488464,38.0146560668945,5.59840536117554,54.1379318237305,0.261170208454132,0.103537686169147,0.0351992920041084,1
background,473834.9838,4434426.1748,49.7673454284668,72.7843933105469,207.081008911133,7340.484375,3.77104568481445,0.151963785290718,8.99394130706787,19.0038108825684,4,1.30089271068573,38.4212455749512,5.66126441955566,54.1728973388672,0.228045374155045,0.109116725623608,-0.0122428778558969,1
background,473834.9838,4436776.1748,91.9721908569336,33.3850212097168,158.214233398438,1652.58923339844,17.4425430297852,-1.18638467788696,6.49886178970337,23.9292411804199,5.81409740447998,1.31924831867218,38.0939712524414,5.5838303565979,54.1411399841309,0.268237799406052,0.0981541648507118,0.0414424017071724,1
background,473834.9838,4436926.1748,125.631080627441,140.132781982422,155.685241699219,1399.27673339844,4.38466167449951,0.623780488967896,7.17822408676147,23.2891750335693,7,1.322873711586,37.7921371459961,5.58393669128418,54.0613555908203,0.258237779140472,0.103771924972534,0.0438714548945427,1
background,473834.9838,4437026.1748,190.815673828125,202.354858398438,189.084976196289,2089.88842773438,4.12786674499512,0.1832285374403,7.81847190856934,22.6347198486328,7,1.32223343849182,37.6591835021973,5.58458137512207,54.0314064025879,0.243154734373093,0.0990975797176361,0.0405189096927643,1
background,473834.9838,4439476.1748,750.024963378906,93.7751541137695,299.204071044922,1911.041015625,15.2687635421753,2.24798798561096,6.33679962158203,14.8374271392822,2.38120317459106,0.778891146183014,37.4072265625,5.26472902297974,53.9678115844727,0.244488403201103,0.0911726504564285,0.0732917413115501,1
background,473884.9838,4432876.1748,111.057922363281,592.724304199219,245.244293212891,3019.13793945312,8.83748245239258,-0.433337152004242,7.28495264053345,20.990894317627,6.86665964126587,1.28866839408875,38.7785949707031,5.45752620697021,54.064826965332,0.233427971601486,0.112239971756935,0.0232724081724882,1
background,473884.9838,4436776.1748,43.7394485473633,1.84228575229645,192.271377563477,23559.91015625,11.2637777328491,-3.60681462287903,9.65941715240479,23.7178821563721,5.74165105819702,1.31620490550995,38.1303825378418,5.57676553726196,54.1392250061035,0.258285164833069,0.0987749025225639,0.0503308437764645,1
background,473934.9838,4435826.1748,127.225936889648,216.110366821289,295.702178955078,264.483764648438,1.02842724323273,0.45031875371933,7.58198404312134,26.3593597412109,7,1.29443097114563,38.0867042541504,5.62661695480347,54.0852508544922,0.240759044885635,0.0985630601644516,0.0213612094521523,1
background,473934.9838,4437126.1748,173.757019042969,187.014556884766,189.214614868164,1774.82775878906,4.63609504699707,0.230592310428619,7.57431650161743,22.9961624145508,6.99661731719971,1.32491719722748,37.5276641845703,5.57800483703613,53.983211517334,0.242253974080086,0.0987531170248985,0.0458513125777245,1
background,473984.9838,4433026.1748,102.61400604248,571.841125488281,234.436767578125,3167.90356445312,5.27594947814941,-0.499472618103027,7.83738899230957,22.0997085571289,4.66418218612671,1.26930212974548,38.4191551208496,5.44898653030396,53.9700355529785,0.228280365467072,0.111882619559765,-0.002624447690323,1
background,473984.9838,4433326.1748,12.1461133956909,476.566345214844,305.060363769531,1294.85974121094,1.36572229862213,0.284385144710541,8.65089321136475,21.3948631286621,5.06204652786255,1.27598643302917,38.2778053283691,5.44935464859009,53.9720497131348,0.240010440349579,0.0988369956612587,-0.00227414933033288,1
background,473984.9838,4437576.1748,107.405990600586,403.710723876953,225.771865844727,2124.09521484375,5.29485177993774,0.0180948842316866,7.33800888061523,26.8215160369873,6.74224090576172,1.33744621276855,37.3458518981934,5.7534327507019,53.8808746337891,0.258668839931488,0.102018155157566,0.0546057373285294,1
background,473984.9838,4437676.1748,160.19921875,474.016967773438,252.510482788086,1152.90014648438,4.44982528686523,0.52054089307785,7.09235715866089,23.5631237030029,5.92732334136963,1.18372285366058,37.3332824707031,5.75713920593262,53.8732643127441,0.253837049007416,0.105853646993637,0.0560328885912895,1
background,474034.9838,4433226.1748,7.00255012512207,540.190673828125,262.565704345703,822.985107421875,2.00566339492798,0.131540611386299,7.67049074172974,21.73486328125,4.77694368362427,1.27303612232208,38.2269325256348,5.44661521911621,53.9383926391602,0.259976863861084,0.106088034808636,0.00789996050298214,1
background,474084.9838,4433126.1748,57.3113212585449,616.580078125,218.992462158203,996.306701660156,3.33557224273682,0.447385370731354,7.14196681976318,22.0748634338379,4.01184129714966,1.26848578453064,38.2401275634766,5.44386100769043,53.9179191589355,0.236518815159798,0.107458643615246,0.0183886848390102,1
background,474084.9838,4434076.1748,241.357345581055,11.7354297637939,157.51139831543,4442.83251953125,15.5913333892822,-1.95674049854279,6.91774892807007,21.116662979126,6.61358785629272,1.25745749473572,38.6704177856445,5.63363218307495,54.146728515625,0.26682710647583,0.0956637635827065,0.0319436453282833,1
background,474084.9838,4437176.1748,102.947540283203,84.320556640625,181.170806884766,4076.47241210938,5.77817821502686,-0.29742243885994,8.25985813140869,25.7211303710938,6.48419761657715,1.33950102329254,37.4783401489258,5.56390762329102,53.9423866271973,0.236360237002373,0.106618694961071,0.0489933155477047,1
background,474084.9838,4437476.1748,181.831344604492,262.310089111328,231.709503173828,3523.10913085938,3.93334984779358,-0.0295266378670931,8.21200466156006,26.9728622436523,5.49995756149292,1.34530520439148,37.4360046386719,5.75838804244995,53.8740768432617,0.247132569551468,0.113105244934559,0.0496610552072525,1
background,474084.9838,4439026.1748,299.442504882812,460.344146728516,160.845611572266,740.329650878906,1.18413615226746,0.0428022257983685,7.86067819595337,28.4145812988281,6.51980543136597,1.3390508890152,37.0769309997559,5.31016874313354,53.8668632507324,0.255503118038177,0.122311852872372,0.0359673798084259,1
background,474134.9838,4435376.1748,30.8920192718506,184.851409912109,260.8408203125,4217.2080078125,3.4984393119812,0.10462299734354,8.68116092681885,26.7845897674561,6.88075733184814,1.27999806404114,37.8030662536621,5.63315391540527,54.0516662597656,0.239300668239594,0.112837038934231,0.0120753804221749,1
background,474134.9838,4436076.1748,22.5650959014893,51.9287147521973,310.445007324219,5562.7490234375,5.16119527816772,-1.64522171020508,8.76583766937256,23.3829402923584,6.90359258651733,1.32277762889862,38.450984954834,5.59761095046997,54.1689529418945,0.244181945919991,0.117354311048985,0.00746009452268481,1
background,474134.9838,4437076.1748,9.01448154449463,10.2862863540649,221.035766601562,42435.09375,5.82975339889526,-0.796383142471313,10.0917615890503,25.4019756317139,6.41409778594971,1.33553862571716,37.5833587646484,5.56876182556152,53.9628486633301,0.25804802775383,0.107259772717953,0.0390015505254269,1
background,474134.9838,4438826.1748,274.570770263672,602.304931640625,226.499694824219,3899.74072265625,1.05646204948425,-0.363041669130325,9.66573715209961,28.3918552398682,7,1.33105051517487,37.0442657470703,5.34396076202393,53.8655891418457,0.247109621763229,0.112892992794514,0.0562893189489841,1
background,474184.9838,4433176.1748,6.45510053634644,557.233581542969,192.392150878906,500.228424072266,3.80022549629211,0.577569246292114,6.4397120475769,21.937873840332,4.46675395965576,1.27169466018677,38.2090263366699,5.43915557861328,53.8924827575684,0.271300077438354,0.114223547279835,0.0138561613857746,1
background,474184.9838,4434026.1748,215.488494873047,32.138599395752,283.961791992188,2602.623046875,10.0647201538086,-2.13293170928955,9.89815139770508,21.1644134521484,6.71546030044556,1.26080775260925,38.7150344848633,5.62725353240967,54.1205673217773,0.243549108505249,0.092634841799736,0.0150551656261086,1
background,474184.9838,4434576.1748,227.379486083984,370.742645263672,195.634552001953,1537.37854003906,2.799964427948,0.0668641030788422,7.85752534866333,19.5729694366455,5.8348708152771,1.2981595993042,38.2104377746582,5.63582324981689,54.0469207763672,0.240144699811935,0.117789581418037,0.00136518478393555,1
background,474184.9838,4434876.1748,271.2822265625,488.662170410156,239.180618286133,1984.19018554688,2.02119278907776,0.321639627218246,8.56223583221436,19.6763343811035,6.26947927474976,1.31990420818329,37.9518432617188,5.63729429244995,54.023509979248,0.229388579726219,0.107603207230568,-0.0104008130729198,1
background,474184.9838,4435876.1748,12.8587303161621,247.800857543945,282.743865966797,1358.58923339844,3.5609290599823,0.721014618873596,7.65205764770508,26.9074363708496,6.99661731719971,1.2977077960968,38.0601234436035,5.61720132827759,54.034740447998,0.230381771922112,0.106672786176205,0.0108441561460495,1
background,474184.9838,4437726.1748,182.088851928711,414.006591796875,269.281921386719,997.852722167969,2.789710521698,0.167102947831154,7.55366039276123,22.2986869812012,5.39749622344971,1.21460747718811,37.3114204406738,5.72950458526611,53.830394744873,0.253589928150177,0.11084420979023,0.0453296341001987,1
background,474234.9838,4436976.1748,134.264541625977,148.220947265625,254.391067504883,4696.81884765625,6.53101491928101,0.080374002456665,8.12973594665527,24.7629680633545,5.21409749984741,1.31845676898956,37.5267753601074,5.56194734573364,53.9279098510742,0.257465600967407,0.101939097046852,0.0594202503561974,1
background,474234.9838,4439426.1748,407.750610351562,317.650360107422,299.643585205078,2536.73046875,0.452503621578217,0.0274830870330334,11.0266675949097,27.0032424926758,6.72983694076538,1.35290825366974,37.2903671264648,5.21528434753418,53.858512878418,0.252175897359848,0.122463554143906,0.0193933397531509,1
background,474284.9838,4434876.1748,209.425384521484,410.174926757812,175.658554077148,1238.32861328125,0.534326493740082,0.311907738447189,10.1928491592407,19.7503185272217,5.07511854171753,1.31997931003571,37.9742622375488,5.63276815414429,54.000919342041,0.231189787387848,0.108844585716724,0.00398919032886624,1
background,474334.9838,4437076.1748,85.9441757202148,182.140884399414,251.946853637695,3095.58349609375,6.48105812072754,0.268851786851883,7.69021272659302,26.8182468414307,6.41409778594971,1.32441389560699,37.3331451416016,5.57510662078857,53.8536682128906,0.234627813100815,0.101259216666222,0.0423890352249146,1
background,474334.9838,4437326.1748,125.527656555176,25.0131702423096,243.942718505859,18104.03125,5.25533866882324,-0.701937258243561,9.68278408050537,28.1983966827393,6.61358785629272,1.33964765071869,37.4508590698242,5.74615049362183,53.8311614990234,0.254584074020386,0.106018163263798,0.0402597151696682,1
background,474334.9838,4439776.1748,376.291015625,42.0679740905762,227.733322143555,9475.1240234375,1.93839979171753,-0.12256545573473,9.53285884857178,25.6532306671143,5.71354579925537,1.35173845291138,37.3670196533203,5.14887714385986,53.8442535400391,0.256177574396133,0.106451585888863,0.0619794018566608,1
background,474384.9838,4434826.1748,200.557525634766,304.171936035156,138.172836303711,2011.4404296875,3.91420888900757,0.133167341351509,7.70187568664551,19.8688220977783,4,1.31055641174316,38.1081962585449,5.62711477279663,54.0038604736328,0.243104636669159,0.110378168523312,-0.0548401065170765,1
background,474484.9838,4433276.1748,273.906799316406,299.495208740234,142.747741699219,2293.11376953125,13.8649530410767,-0.332284450531006,6.47491693496704,21.9252910614014,4,1.26943373680115,39.5021820068359,5.39366292953491,54.1785011291504,0.263543993234634,0.0976585075259209,-0.0125096412375569,1
background,474484.9838,4434676.1748,116.67919921875,128.243194580078,162.397552490234,5160.21240234375,2.12825441360474,0.0440227314829826,11.318959236145,20.3624877929688,4,1.28113543987274,38.2448577880859,5.61734104156494,54.0007972717285,0.235374927520752,0.104639418423176,0.00365921366028488,1
background,474484.9838,4436126.1748,293.308135986328,122.424964904785,267.324279785156,1893.4228515625,12.143837928772,2.03983855247498,6.81486654281616,23.7562389373779,4.00620222091675,1.28999996185303,37.9642944335938,5.58191537857056,53.9630813598633,0.260985434055328,0.0921752527356148,0.0158350560814142,1
background,474484.9838,4440276.1748,108.991241455078,137.59391784668,321.562866210938,1212.69763183594,4.99537658691406,0.686485052108765,7.38341426849365,23.1747798919678,5.98398780822754,1.35438740253448,37.565071105957,5.00553464889526,53.8038139343262,0.254425823688507,0.103918589651585,0.0550003349781036,1
background,474534.9838,4434976.1748,44.4127616882324,380.429626464844,170.846649169922,20383.69140625,2.92634344100952,-0.050408024340868,12.7000904083252,21.2173175811768,4,1.32008707523346,38.074462890625,5.62294006347656,53.980052947998,0.242699593305588,0.112729176878929,-0.00418645655736327,1
background,474534.9838,4435126.1748,36.3080825805664,529.389953613281,165.944305419922,11545.291015625,3.00622487068176,-0.202785566449165,11.9731206893921,23.2161026000977,4,1.3105970621109,37.9498100280762,5.61562061309814,53.9706344604492,0.248433262109756,0.100515425205231,0.017995111644268,1
background,474534.9838,4436726.1748,72.2425537109375,535.70068359375,217.471008300781,2665.89379882812,10.6056308746338,1.85785257816315,6.9141583442688,24.4045372009277,4,1.30556988716125,37.4524536132812,5.54291486740112,53.8598327636719,0.249699279665947,0.0976741462945938,0.0438302494585514,1
background,474534.9838,4437326.1748,27.5267086029053,224.467315673828,255.991302490234,2285.73364257812,4.25361156463623,0.265486985445023,8.25433826446533,28.7188701629639,5.0801944732666,1.34959590435028,37.2673263549805,5.72869205474854,53.7587089538574,0.277719438076019,0.117013461887836,0.048157125711441,1
background,474584.9838,4436826.1748,22.0784358978271,524.598815917969,208.79069519043,1767.72412109375,4.2306489944458,0.679403305053711,7.51614952087402,25.304536819458,4,1.32309222221375,37.3031806945801,5.55448007583618,53.8160438537598,0.229368671774864,0.111626967787743,0.0259476955980062,1
background,474634.9838,4432876.1748,83.6644592285156,145.542053222656,108.848731994629,944.787109375,11.2497701644897,0.405032783746719,5.88025665283203,21.1499519348145,4,1.31892693042755,39.710090637207,5.37050724029541,54.1463012695312,0.223932728171349,0.120722144842148,-0.0201082788407803,1
background,474634.9838,4434726.1748,21.4798316955566,135.281646728516,219.549880981445,5375.919921875,2.0880274772644,-0.133460775017738,11.4372997283936,20.5717544555664,4.07132053375244,1.29338836669922,38.1736450195312,5.61484098434448,53.9535865783691,0.229932367801666,0.100646190345287,-0.00798515509814024,1
background,474684.9838,4436626.1748,200.820068359375,542.809509277344,215.506729125977,18592.609375,6.35539722442627,0.259111166000366,9.35793304443359,24.974536895752,4.00338268280029,1.28503549098969,37.4995727539062,5.53668880462646,53.8323287963867,0.268860071897507,0.10446522384882,0.0239156931638718,1
background,474684.9838,4438976.1748,96.6844177246094,708.150451660156,253.541366577148,3235.306640625,1.40914607048035,0.0393573753535748,10.1038856506348,26.3871879577637,4,1.34357404708862,37.0063018798828,5.26068115234375,53.748176574707,0.243539199233055,0.100447095930576,0.0225917268544436,1
background,474734.9838,4432826.1748,11.052864074707,36.2764778137207,109.500160217285,1943.34118652344,8.58234405517578,-0.807971358299255,7.96328639984131,21.5349636077881,4,1.31573188304901,40.0992164611816,5.32443284988403,54.2180023193359,0.234569147229195,0.1148611754179,-0.00488875387236476,1
background,474784.9838,4433576.1748,184.572219848633,175.50227355957,149.977691650391,20975.189453125,13.1691513061523,-1.19497656822205,8.9036111831665,23.1898326873779,4,1.27140009403229,39.6363525390625,5.37206888198853,54.1932411193848,0.285096526145935,0.092457115650177,-0.0101735265925527,1
background,474784.9838,4438026.1748,97.6677017211914,599.071655273438,248.554092407227,1691.29309082031,3.05224514007568,0.465569078922272,7.80628108978271,27.3055801391602,5.81409740447998,1.35813975334167,36.8208656311035,5.39752292633057,53.7379837036133,0.26256787776947,0.109057247638702,0.0518281906843185,1
background,474784.9838,4438276.1748,142.474136352539,776.615234375,241.456726074219,3377.58642578125,2.75791692733765,0.108472801744938,8.26491451263428,27.6294384002686,7,1.34817504882812,36.8097114562988,5.38188552856445,53.7339820861816,0.258094638586044,0.114556349813938,0.0406776107847691,1
background,474784.9838,4439426.1748,10.8824195861816,318.837463378906,301.674987792969,3303.87280273438,2.07924604415894,-0.0455067157745361,8.74733924865723,26.9906349182129,4.22111511230469,1.33113121986389,37.2347450256348,5.15301036834717,53.743293762207,0.27995377779007,0.0936751216650009,0.0459691733121872,1
background,474834.9838,4434626.1748,33.759521484375,248.707275390625,210.564804077148,4070.25927734375,2.44334006309509,0.00453801592811942,8.68112754821777,21.0819816589355,6.50796461105347,1.27836549282074,38.2743530273438,5.60788631439209,53.8880348205566,0.237443551421165,0.118718154728413,0.0280583072453737,1
background,474834.9838,4437776.1748,43.2393035888672,427.864593505859,211.838119506836,700.939880371094,0.735231280326843,0.468749582767487,8.95453548431396,28.8988838195801,4.99608135223389,1.35685670375824,36.8495025634766,5.39604949951172,53.7306098937988,0.25477522611618,0.107419386506081,0.0329755619168282,1
background,474834.9838,4439976.1748,183.937103271484,140.052993774414,205.201858520508,2584.9033203125,1.70527112483978,0.0393636487424374,8.80318164825439,21.9674053192139,7,1.40744614601135,37.5738677978516,4.99142265319824,53.7454833984375,0.249854728579521,0.107899501919746,0.037467360496521,1
background,474884.9838,4434626.1748,12.0419998168945,298.465545654297,219.216522216797,9103.75390625,1.74208617210388,-0.242947295308113,9.95203971862793,21.0987033843994,6.86665964126587,1.2799060344696,38.2677154541016,5.60611629486084,53.8756065368652,0.231911659240723,0.118098430335522,0.0251972135156393,1
background,474884.9838,4436876.1748,62.6180229187012,574.76025390625,198.855255126953,2157.49365234375,3.3184974193573,0.169129386544228,7.98698234558105,24.4619159698486,6.86665964126587,1.32097733020782,37.4458770751953,5.7211971282959,53.7388763427734,0.231514126062393,0.116453945636749,0.0178264677524567,1
background,474884.9838,4438876.1748,139.681777954102,861.009216308594,238.846282958984,2981.97534179688,2.00159335136414,0.139368951320648,8.74308681488037,26.4353313446045,4.11980581283569,1.33000564575195,36.9970932006836,5.25151681900024,53.7169418334961,0.242613732814789,0.111608877778053,0.026871744543314,1
background,474934.9838,4433826.1748,243.43669128418,229.702743530273,178.256439208984,3063.65356445312,7.83952569961548,1.74837160110474,7.78698062896729,22.8601417541504,4,1.27007865905762,38.3201599121094,5.40964889526367,53.8529319763184,0.240226075053215,0.1030498072505,-0.0327118448913097,1
background,474934.9838,4436576.1748,49.0944366455078,329.222320556641,173.668670654297,1306.8583984375,3.93083667755127,0.196561366319656,7.41521596908569,24.8336162567139,4,1.29908502101898,37.6152076721191,5.71870708465576,53.8275947570801,0.233297124505043,0.104964323341846,0.0247664041817188,1
background,474934.9838,4438776.1748,87.8076248168945,972.53271484375,236.845153808594,6434.3662109375,2.888756275177,0.0117656169459224,9.12306594848633,27.1565093994141,5.33662843704224,1.32699549198151,36.9982643127441,5.25526905059814,53.7085342407227,0.267305821180344,0.0945819988846779,0.0498111397027969,1
background,474934.9838,4439376.1748,150.132675170898,416.452239990234,311.608917236328,1756.47180175781,3.33883595466614,0.345173448324203,7.79124927520752,27.2159404754639,4.00338268280029,1.3273503780365,37.1439552307129,5.16543292999268,53.7082901000977,0.248580768704414,0.101340174674988,0.0449841916561127,1
background,474984.9838,4432626.1748,152.363571166992,6.54463720321655,285.752471923828,2633.02758789062,6.02021217346191,-1.10021245479584,8.05218124389648,23.6238918304443,5.31980562210083,1.30916130542755,40.1278114318848,5.31566190719604,54.1394081115723,0.286266028881073,0.115742236375809,-0.0750608742237091,1
background,474984.9838,4433076.1748,111.26197052002,229.441345214844,203.682083129883,4819.6484375,4.35794878005981,-0.551345586776733,8.49215412139893,24.5586357116699,4.25775909423828,1.26620519161224,39.8838424682617,5.34581422805786,54.1485786437988,0.262819707393646,0.114623479545116,0.0000294172277790494,1
background,474984.9838,4435576.1748,9.57311534881592,339.912780761719,201.699935913086,1996.64221191406,2.38683915138245,0.0228770822286606,8.11732006072998,23.4182872772217,4.25775909423828,1.29500007629395,37.9008712768555,5.574059009552,53.8268051147461,0.241131216287613,0.10677707195282,0.0105495871976018,1
background,474984.9838,4438276.1748,47.8996963500977,672.794677734375,268.397766113281,873.638000488281,1.14039123058319,0.233807846903801,8.32985973358154,27.8872356414795,7,1.35487425327301,36.7886276245117,5.35439252853394,53.6888465881348,0.249973222613335,0.108128808438778,0.0511925704777241,1
background,475034.9838,4432526.1748,121.129272460938,16.4594421386719,206.531127929688,2928.70678710938,4.60855722427368,-0.518837690353394,8.44579315185547,24.3571147918701,5.16090488433838,1.29994690418243,40.0434417724609,5.32524490356445,54.092098236084,0.275254815816879,0.115023970603943,-0.0406375750899315,1
background,475034.9838,4432626.1748,179.510559082031,34.6329078674316,282.028503417969,1628.28198242188,6.82123947143555,-0.248227015137672,7.17451238632202,24.54248046875,5.9198055267334,1.29522705078125,40.031421661377,5.32634019851685,54.1025848388672,0.236966505646706,0.110381662845612,-0.0641280338168144,1
background,475034.9838,4434476.1748,203.410598754883,446.222717285156,203.398529052734,4606.00439453125,1.55848634243011,-0.0308893825858831,9.48960494995117,21.4761810302734,4.43715381622314,1.2761904001236,38.2836647033691,5.59933376312256,53.8316879272461,0.217346906661987,0.110676936805248,-0.00788844749331474,1
background,475034.9838,4434626.1748,112.454681396484,448.063415527344,229.782608032227,13599.5830078125,1.90037775039673,0.00807528756558895,10.295337677002,21.1003952026367,5.07511854171753,1.2799060344696,38.2405319213867,5.60170841217041,53.8408432006836,0.244182392954826,0.115908682346344,0.0163895692676306,1
background,475034.9838,4437176.1748,88.6108932495117,313.759490966797,141.689529418945,1109.52478027344,1.54688251018524,0.0878720879554749,8.00761699676514,28.6686725616455,4.22111511230469,1.33523392677307,37.0332298278809,5.43810319900513,53.7514991760254,0.229149967432022,0.117320969700813,0.0306828301399946,1
background,475034.9838,4440276.1748,14.9739074707031,432.880065917969,208.577453613281,1448.1943359375,5.0753026008606,0.122468896210194,7.11620998382568,23.0747470855713,7,1.3942699432373,37.4182548522949,4.96812534332275,53.6822738647461,0.254373699426651,0.12317630648613,0.0336648263037205,1
background,475034.9838,4440526.1748,35.1742248535156,223.43391418457,282.997955322266,1756.69995117188,5.00510787963867,0.384759396314621,7.47113370895386,25.7527122497559,5.18590259552002,1.36194241046906,37.1043395996094,4.60671997070312,53.6588096618652,0.246106699109077,0.0959745645523071,0.0756230056285858,1
background,475034.9838,4441576.1748,418.181457519531,173.397003173828,262.529907226562,1712.01440429688,8.94882202148438,0.0790964215993881,6.87127113342285,26.7287368774414,4.21096277236938,1.29860770702362,37.1452102661133,4.57775402069092,53.6406440734863,0.24041160941124,0.0964736714959145,0.0484186038374901,1
background,475084.9838,4432576.1748,186.969375610352,50.2252388000488,225.877914428711,1401.54553222656,9.46112442016602,-1.80876898765564,6.67105388641357,25.3793296813965,6.02768564224243,1.28550052642822,39.8028755187988,5.35072994232178,54.025390625,0.264362663030624,0.110272713005543,-0.0299472715705633,1
background,475084.9838,4433276.1748,158.860000610352,226.769821166992,254.768142700195,622.794677734375,11.2706327438354,1.51249432563782,7.9714789390564,25.4715099334717,5.52372455596924,1.23413157463074,39.3233222961426,5.38859939575195,54.0058860778809,0.258009254932404,0.100756034255028,-0.00458594178780913,1
background,475084.9838,4433326.1748,147.055023193359,198.397048950195,254.102615356445,816.907043457031,13.0729417800903,1.67071318626404,6.18221473693848,25.317943572998,6.02768564224243,1.23285114765167,39.2631797790527,5.38967800140381,53.9979476928711,0.264248818159103,0.0945313647389412,-0.0115007432177663,1
background,475084.9838,4435126.1748,83.0144805908203,655.21728515625,217.361404418945,1559.22021484375,3.31612753868103,-0.0259918142110109,7.54792356491089,23.2464218139648,4.01184129714966,1.29830527305603,37.9073257446289,5.57681941986084,53.82275390625,0.235475018620491,0.100386001169682,0.041153684258461,1
background,475084.9838,4435426.1748,169.51594543457,520.176086425781,212.042587280273,12023.302734375,3.38292074203491,-0.074699841439724,9.61053466796875,23.1266670227051,6.00400352478027,1.2828209400177,38.0314025878906,5.57767391204834,53.8117866516113,0.221410766243935,0.102449133992195,0.00364765245467424,1
background,475084.9838,4436526.1748,71.1853637695312,179.014785766602,172.090911865234,3527.24536132812,2.1417224407196,0.112794488668442,9.01694393157959,24.1047172546387,4,1.29223334789276,37.7321319580078,5.74630117416382,53.8146476745605,0.234638869762421,0.0970500260591507,0.0314719565212727,1
background,475084.9838,4438376.1748,12.5817756652832,734.922607421875,313.837799072266,486.075592041016,1.03239607810974,0.120745643973351,7.86442756652832,27.9983978271484,6.98815870285034,1.35825836658478,36.824089050293,5.33677673339844,53.6802177429199,0.266417652368546,0.105809420347214,0.0357581153512001,1
background,475134.9838,4435676.1748,36.0302581787109,379.174407958984,187.533081054688,7205.833984375,2.18683838844299,-0.538032650947571,9.96893405914307,23.9140777587891,4,1.29527080059052,37.8963470458984,5.55272483825684,53.7959899902344,0.244367331266403,0.113495767116547,0.0100126201286912,1
background,475134.9838,4441576.1748,368.203033447266,261.161102294922,210.25666809082,1336.41650390625,1.81961131095886,0.456307470798492,8.07907962799072,26.7799205780029,4.11980581283569,1.29271745681763,37.0955238342285,4.56658363342285,53.6135749816895,0.242731556296349,0.102041147649288,0.0461594462394714,1
background,475184.9838,4435026.1748,11.6702098846436,524.83154296875,245.1845703125,7536.77294921875,2.69277215003967,-0.0557958222925663,9.28312110900879,22.2289905548096,4.28453969955444,1.28558242321014,38.0389862060547,5.57174062728882,53.7893867492676,0.225877642631531,0.102365531027317,0.0497222989797592,1
